_id,Card Name,Mana Cost,Converted Mana Cost,Card Type,Card Text,Flavor Text,Set,Other Sets,Rarity,Card Number,Artist,Community Rating,Number of Voters,Image URL
601f0bd2a21962abbfd20286,Alpha Brawl,6 Red Red ,8,Sorcery,"Target creature an opponent controls deals damage equal to its power to each other creature that player controls, then each of those creatures deals damage equal to its power to that creature. ",Being an alpha means proving it every full moon.,Dark Ascension,false,Rare,82,Randy Gallegos,2.843,83,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=262657&type=card
601f0bd3a21962abbfd20287,Alpha Kavu,2 Green ,3,Creature - Kavu,o1oG: Target Kavu gets -1/+1 until end of turn. ,Kavu leaders instinctively protect their herds from harm.,Planeshift,false,Uncommon,77,Matt Cavotta,2.329,38,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=27613&type=card
601f0bd4a21962abbfd20288,Alpha Myr,2 ,2,Artifact Creature - Myr,false,"First to charge, first to fight.",Mirrodin,false,Common,142,Dany Orizio,1.975,59,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=49045&type=card
601f0bd5a21962abbfd20289,Alpha Status,2 Green ,3,Enchant Creature,Enchanted creature gets +2/+2 for each other creature in play that shares a creature type with it. ,The best leaders are made by their followers.,Scourge,false,Uncommon,110,Darrell Riche,4.208,53,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=35409&type=card
601f0bd7a21962abbfd2028a,Alpha Tyrranax,4 Green Green ,6,Creature — Beast,false,"Hunger seized the tyrranax, and the Sylvok's vision quest ended in disaster.",Scars of Mirrodin,false,Common,109,Dave Kendall,2.409,104,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=202651&type=card
601f0bd8a21962abbfd2028b,Alpine Grizzly,2 Green ,3,Creature — Bear,false,"The Temur welcome bears into the clan, fighting alongside them in battle. The relationship dates back to when they labored side by side under Sultai rule.",Khans of Tarkir,false,Common,127,John Severin Brassell,3.083,6,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=386474&type=card
601f0bd9a21962abbfd2028c,Alpine Guide,2 Red ,3,Snow Creature — Human Scout,"When Alpine Guide enters the battlefield, you may search your library for a Mountain card, put that card onto the battlefield tapped, then shuffle your library. Alpine Guide attacks each combat if able. When Alpine Guide leaves the battlefield, sacrifice a Mountain. ",false,Modern Horizons,false,Uncommon,117,Wayne Reynolds,5,0,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=464066&type=card
601f0bdaa21962abbfd2028d,Alpine Houndmaster,Red White ,2,Creature — Human Warrior,"When Alpine Houndmaster enters the battlefield, you may search your library for a card named Alpine Watchdog and/or a card named Igneous Cur, reveal them, put them into your hand, then shuffle your library. Whenever Alpine Houndmaster attacks, it gets +X/+0 until end of turn, where X is the number of other attacking creatures. ",false,Core Set 2021,false,Uncommon,215,Mark Behm,5,0,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=485538&type=card
601f0bdba21962abbfd2028e,Alpine Meadow,false,-1,Snow Land — Mountain Plains,Tap Red White <i>(: Add or .)</i> Alpine Meadow enters the battlefield tapped. ,"""Here perished Rognar the Reckless after his hundred-day battle with the Ironmaw Dragon. We raised these stones to mark his resting place.""",Kaldheim,false,Basic Land,248,Piotr Dura,5,0,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=503864&type=card
601f0bdda21962abbfd2028f,Alpine Moon,Red ,1,Enchantment,"As Alpine Moon enters the battlefield, choose a nonbasic land card name. Tap Lands your opponents control with the chosen name lose all land types and abilities, and they gain "": Add one mana of any color."" ","""A rare and fascinating phenomenon.""",Core Set 2019,false,Rare,128,Alayna Danner,5,0,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=447264&type=card
601f0bdea21962abbfd20290,Alpine Watchdog,1 White ,2,Creature — Dog,"Vigilance <i>(Attacking doesn't cause this creature to tap.)</i> ","""On the eighth day, a blizzard hit. Supplies were lost, and morale plummeted. On the ninth day, Dover found us.""",Core Set 2021,false,Common,2,Forrest Imel,5,0,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=485325&type=card
601f0be2a21962abbfd20291,"Alrund, God of the Cosmos",3 Blue Blue ,2,5,"Alrund gets +1/+1 for each card in your hand and each foretold card you own in exile. At the beginning of your end step, choose a card type, then reveal the top two cards of your library. Put all cards of the chosen type into your hand and the rest on the bottom of your library in any order.   Bird 1 Blue  ",false,Kaldheim,"Kaldheim (Mythic Rare) , ",Mythic Rare,-1,Kieran Yanner,5,0,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=503646&type=card
601f0be2a21962abbfd20292,"Hakka, Whispering Raven",1 Blue ,-1,2,"Flying Whenever Hakka, Whispering Raven deals combat damage to a player, return it to its owner's hand, then scry 2.   God 3 Blue Blue  ",false,Kaldheim,"Kaldheim (Mythic Rare) , ",Mythic Rare,-1,Kieran Yanner,5,0,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=503647&type=card
601f0be3a21962abbfd20293,"Alrund's Epiphany",5 Blue Blue ,7,Sorcery,"Create two 1/1 blue Bird creature tokens with flying. Take an extra turn after this one. Exile Alrund's Epiphany. 4 Blue Blue 2 Foretell <i>(During your turn, you may pay and exile this card from your hand face down. Cast it on a later turn for its foretell cost.)</i> ",false,Kaldheim,false,Mythic Rare,41,Kieran Yanner,5,0,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=503648&type=card
601f0be5a21962abbfd20294,"Alseid of Life's Bounty",White ,1,Enchantment Creature — Nymph,"Lifelink 1 , Sacrifice Alseid of Life's Bounty: Target creature or enchantment you control gains protection from the color of your choice until end of turn. ","""Dawn-kissed, he nourishes the golden grain.""",Theros Beyond Death,false,Uncommon,1,Magali Villeneuve,5,0,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=476252&type=card
601f0be6a21962abbfd20295,Altac Bloodseeker,1 Red ,2,Creature — Human Berserker,"Tap Whenever a creature an opponent controls dies, Altac Bloodseeker gets +2/+0 and gains first strike and haste until end of turn. (It deals combat damage before creatures without first strike, and it can attack and as soon as it comes under your control.) ",false,Magic 2015 Core Set,false,Uncommon,128,Cynthia Sheppard,3.2,5,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=383182&type=card
601f0be7a21962abbfd20296,Altar Golem,7 ,7,Artifact Creature - Golem,"Trample Altar Golem's power and toughness are each equal to the number of creatures in play. Altar Golem doesn't untap during its controller's untap step. Tap five untapped creatures you control: Untap Altar Golem. ",false,Eventide,false,Rare,166,Rob Alexander,2.694,67,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=157974&type=card
601f0be8a21962abbfd20297,Altar of Bone,White Green ,2,Sorcery,Sacrifice a creature to look through your library for a creature card; put that card into your hand after showing it to all other players. Reshuffle your library afterwards. ,false,Ice Age,false,Rare,-1,Melissa Benson,2.7,50,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=2717&type=card
601f0be9a21962abbfd20298,Altar of Dementia,2 ,2,Artifact,"Sacrifice a creature: Target player puts a number of cards equal to the sacrificed creature's power from the top of their library into their graveyard. ","""It is not that you will go mad. It is that you will beg for madness.""",Modern Horizons,"Tempest (Rare) , Magic: The Gathering—Conspiracy (Rare) , Modern Horizons (Rare) , ",Rare,218,Brom,5,0,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=464167&type=card
601f0beba21962abbfd20299,Altar of Shadows,7 ,7,Artifact,"Black At the beginning of your precombat main phase, add to your mana pool for each charge counter on Altar of Shadows. 7 Tap , : Destroy target creature. Then put a charge counter on Altar of Shadows. ",false,Mirrodin,false,Rare,143,Sam Wood,3.702,52,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=48156&type=card
601f0beca21962abbfd2029a,Altar of the Brood,1 ,1,Artifact,"Whenever another permanent enters the battlefield under your control, each opponent puts the top card of his or her library into his or her graveyard. ","Supplicants offer flesh and silver, flowers and blood. The altar takes what it will, eyes gleaming with unspoken promises.","Ugin's Fate promos","Khans of Tarkir (Rare) , Ugin's Fate promos (Rare) , ",Rare,216,Erica Yang,5,0,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=394066&type=card
601f0befa21962abbfd2029b,Altar of the Lost,3 ,3,Artifact,Altar of the Lost enters the battlefield tapped. Tap : Add two mana in any combination of colors to your mana pool. Spend this mana only to cast spells with flashback from a graveyard. ,false,Dark Ascension,false,Uncommon,144,Daarken,2.347,59,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=262846&type=card
601f0bf1a21962abbfd2029c,Altar of the Pantheon,3 ,3,Artifact,"Your devotion to each color and each combination of colors is increased by one. Tap : Add one mana of any color. If you control a God, a Demigod, or a legendary enchantment, you gain 1 life. ",false,Theros Beyond Death,false,Common,231,Jonas De Ro,5,0,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=476482&type=card
601f0bf2a21962abbfd2029d,"Altar's Light",2 White White ,4,Instant,Remove target artifact or enchantment from the game. ,"""The altar does nothing; the device is crushed under the weight of its own impurity.""",Mirrodin,false,Uncommon,1,Daren Bader,2.351,37,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=48383&type=card
601f0bf3a21962abbfd2029e,"Altar's Reap",1 Black ,2,Instant,"As an additional cost to cast Altar's Reap, sacrifice a creature. Draw two cards. ","""Don't worry, your death will be as informative as possible.""",Commander Anthology,"Innistrad (Common) , Magic 2014 Core Set (Common) , Magic: The Gathering—Conspiracy (Common) , Battle for Zendikar (Common) , Commander 2015 (Common) , Conspiracy: Take the Crown (Common) , Duel Decks: Nissa vs. Ob Nixilis (Common) , Commander Anthology (Common) , ",Common,45,Donato Giancola,5,0,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=430264&type=card
601f0bf7a21962abbfd2029f,Order of Midnight,1 Black ,2,2,"Flying Order of Midnight can't block.  ",false,Throne of Eldraine,false,Uncommon,-1,Victor Adame Minguez,5,0,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=473061&type=card
601f0bf7a21962abbfd202a0,Alter Fate,1 Black ,-1,2,Return target creature card from your graveyard to your hand. <i>(Then exile this card. You may cast the creature later from exile.)</i>  ,false,Throne of Eldraine,false,Uncommon,-1,Victor Adame Minguez,5,0,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=473061&type=card
601f0bfba21962abbfd202a1,Alter Reality,1 Blue ,2,Instant,"Change the text of target permanent or spell by replacing all instances of one color word with another. (This effect doesn't end at end of turn.) Flashback o1oU (You may play this card from your graveyard for its flashback cost. Then remove it from the game.) ",false,Torment,false,Rare,22,Justin Sweet,3.851,37,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=34832&type=card
601f0bfca21962abbfd202a2,Altered Ego,Variable Colorless 2 Green Blue ,4,Creature — Shapeshifter,"Altered Ego can't be countered. You may have Altered Ego enter the battlefield as a copy of any creature on the battlefield, except it enters with X additional +1/+1 counters on it. ",false,Shadows over Innistrad,false,Rare,241,Kev Walker,5,0,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=410005&type=card
601f0c00a21962abbfd202a3,Aluren,2 Green Green ,4,Enchantment,Any player may play creature cards with converted mana cost 3 or less without paying their mana cost and as though they had flash. ,"Squee bounced up and down. ""I sees a horsey, an' a piggy, an' a—""",Tempest Remastered,"Tempest (Rare) , Tempest Remastered (Rare) , ",Rare,165,April Lee,5,0,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=397389&type=card
601f0c01a21962abbfd202a4,Always Watching,1 White White ,3,Enchantment,Nontoken creatures you control get +1/+1 and have vigilance. ,"""We pray to Avacyn on high.",Game Night,"Shadows over Innistrad (Rare) , Game Night (Rare) , ",Rare,7,Chase Stone,5,0,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=456527&type=card
601f0c04a21962abbfd202a5,Amaranthine Wall,4 ,4,Artifact Creature — Wall,"Defender 2 : Amaranthine Wall gains indestructible until end of turn. (Damage and effects that say ""destroy"" don't destroy it.) ","Neither its appearance nor its temperature varies as the years pass, an eternal testament to the forces that shaped Dominaria.",Dominaria,false,Uncommon,210,Jason Felix,5,0,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=443098&type=card
601f0c05a21962abbfd202a6,"Amareth, the Lustrous",3 Green White Blue ,6,Legendary Creature — Dragon,"Flying Whenever another permanent enters the battlefield under your control, look at the top card of your library. If it shares a card type with that permanent, you may reveal that card and put it into your hand. ","""Come closer, dear, and let me see that bauble. I've got a match for it somewhere . . .""",Commander Legends,false,Rare,266,Lie Setiawan,5,0,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=497786&type=card
601f0c06a21962abbfd202a7,Amass the Components,3 Blue ,4,Sorcery,"Draw three cards, then put a card from your hand on the bottom of your library. ","""I knew I'd find a use for all that newt spittle!""",Iconic Masters,"Avacyn Restored (Common) , Iconic Masters (Common) , ",Common,41,Matt Stewart,5,0,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=438607&type=card
601f0c07a21962abbfd202a8,Amateur Auteur,1 White ,2,Creature — Human,Sacrifice Amateur Auteur: Destroy target enchantment. ,"And thus at Maze's End",Unstable,false,Common,3,McLean Kendree,5,0,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=439392&type=card
601f0c09a21962abbfd202a9,Ambassador Laquatus,1 Blue Blue ,3,Legendary Creature - Merfolk Wizard,3 : Target player puts the top three cards of his or her library into his or her graveyard. ,"""Life is a game. The only thing that matters is whether you're a pawn or a player.""",Tenth Edition,"Torment (Rare) , Tenth Edition (Rare) , ",Rare,65,Jim Murray,4.022,67,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=129913&type=card
601f0c0aa21962abbfd202aa,Ambassador Oak,3 Green ,4,Creature — Treefolk Warrior,"When Ambassador Oak enters the battlefield, create a 1/1 green Elf Warrior creature token. ","Treefolk and elves share a common interest in the forests, but really the elves just feel at home with the view from above.",Jumpstart,"Morningtide (Common) , Duel Decks: Mind vs. Might (Common) , Masters 25 (Common) , Jumpstart (Common) , ",Common,375,Steve Prescott,5,0,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=489358&type=card
